Index,id,member_id,loan_amnt,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,addr_state,int_rate
23270,729542,925331,2200,B,B3,MORTGAGE,103200,Not Verified,01-04-2011,Fully Paid,GA,10.37%
23271,729562,925352,3000,B,B2,RENT,60000,Source Verified,01-04-2011,Fully Paid,TX,10.00%
23272,729571,925361,29000,D,D4,MORTGAGE,88813,Verified,01-04-2011,Fully Paid,PA,15.65%
23273,729572,925362,17500,A,A4,MORTGAGE,43000,Not Verified,01-04-2011,Fully Paid,MN,7.29%
23274,729581,925373,25000,C,C4,RENT,60000,Verified,01-04-2011,Charged Off,MD,13.80%
23275,729584,925376,5000,A,A1,MORTGAGE,31000,Not Verified,01-04-2011,Fully Paid,NJ,5.42%
23276,729594,925386,6500,B,B3,MORTGAGE,57600,Source Verified,01-04-2011,Fully Paid,MN,10.37%
23277,729600,925393,12000,B,B2,RENT,50004,Not Verified,01-04-2011,Fully Paid,TX,10.00%
23278,729609,925403,7500,A,A5,MORTGAGE,43000,Not Verified,01-04-2011,Fully Paid,FL,7.66%
23279,729617,925411,25000,C,C1,MORTGAGE,96000,Verified,01-04-2011,Fully Paid,NC,12.68%
23280,729647,925444,7000,B,B5,OWN,36400,Not Verified,01-04-2011,Fully Paid,IL,11.11%
23281,729661,925462,6000,B,B5,RENT,45000,Not Verified,01-04-2011,Fully Paid,MD,11.11%
23282,729691,925498,4125,D,D1,RENT,22813,Source Verified,01-04-2011,Fully Paid,IL,14.54%
23283,729733,925547,4800,D,D2,RENT,33000,Not Verified,01-04-2011,Fully Paid,CA,14.91%
23284,729738,925552,30000,E,E1,RENT,79000,Verified,01-04-2011,Fully Paid,CA,16.40%
23285,729755,925569,7000,D,D2,RENT,32000,Not Verified,01-04-2011,Fully Paid,CA,14.91%
23286,729785,925604,8500,B,B3,RENT,47000,Not Verified,01-04-2011,Fully Paid,NJ,10.37%
23287,729789,925608,6000,D,D3,RENT,51000,Not Verified,01-04-2011,Fully Paid,CA,15.28%
23288,729805,925625,16000,B,B5,RENT,65000,Not Verified,01-05-2011,Fully Paid,CA,11.99%
23289,729821,925646,10000,C,C1,MORTGAGE,21000,Verified,01-04-2011,Fully Paid,MI,12.68%
23290,729827,925654,8000,B,B4,RENT,30000,Not Verified,01-04-2011,Fully Paid,NM,10.74%
23291,729829,925656,18000,C,C3,MORTGAGE,40000,Verified,01-05-2011,Current,NY,13.99%
23292,729868,925698,4200,A,A4,MORTGAGE,61000,Source Verified,01-04-2011,Fully Paid,CA,7.29%
23293,729869,925682,5000,A,A4,MORTGAGE,90000,Not Verified,01-04-2011,Fully Paid,CT,7.29%
23294,729952,925837,6500,B,B2,RENT,52000,Not Verified,01-04-2011,Fully Paid,MD,10.00%
23295,729958,925847,1200,D,D2,RENT,15600,Source Verified,01-04-2011,Fully Paid,OR,14.91%
23296,729959,925848,8000,A,A5,RENT,45000,Source Verified,01-04-2011,Fully Paid,NY,7.66%
23297,729975,925864,1500,A,A4,RENT,32000,Source Verified,01-04-2011,Fully Paid,CA,7.29%
23298,730003,925894,5600,D,D2,MORTGAGE,37680,Verified,01-04-2011,Fully Paid,MO,14.91%
23299,730005,925895,5000,B,B1,MORTGAGE,110000,Not Verified,01-04-2011,Fully Paid,TX,9.63%
23300,730014,925904,7000,A,A5,RENT,18500,Source Verified,01-04-2011,Charged Off,PA,7.66%
23301,730018,925910,12000,B,B4,RENT,75000,Not Verified,01-04-2011,Fully Paid,MD,10.74%
23302,730034,925928,11000,A,A3,MORTGAGE,117000,Not Verified,01-04-2011,Fully Paid,VA,6.92%
23303,730036,925930,1000,E,E2,RENT,13000,Source Verified,01-04-2011,Fully Paid,CA,16.77%
23304,730084,925985,5000,A,A5,MORTGAGE,75000,Not Verified,01-04-2011,Fully Paid,IL,7.66%
23305,730086,925987,6000,B,B2,MORTGAGE,55000,Source Verified,01-04-2011,Charged Off,NM,10.00%
23306,730101,926003,7600,C,C1,RENT,61000,Source Verified,01-04-2011,Fully Paid,IL,12.68%
23307,730130,926031,17000,E,E3,RENT,54000,Verified,01-04-2011,Charged Off,MD,17.14%
23308,730134,926037,5125,B,B2,OWN,30000,Source Verified,01-04-2011,Fully Paid,MO,10.00%
23309,730140,926043,5000,B,B5,MORTGAGE,88000,Source Verified,01-04-2011,Fully Paid,SC,11.11%
23310,730144,926048,3100,B,B3,MORTGAGE,33600,Source Verified,01-04-2011,Fully Paid,CA,10.37%
23311,730185,926093,17600,F,F1,MORTGAGE,75000,Verified,01-05-2011,Charged Off,AR,18.25%
23312,730186,926094,15000,C,C1,RENT,110000,Verified,01-04-2011,Fully Paid,NV,12.68%
23313,730188,926096,35000,D,D4,MORTGAGE,75000,Verified,01-04-2011,Fully Paid,CA,15.65%
23314,730198,926107,12000,A,A4,RENT,32000,Source Verified,01-05-2011,Fully Paid,MI,7.49%
23315,730242,926164,8000,E,E3,RENT,65000,Source Verified,01-04-2011,Fully Paid,CA,17.14%
23316,730281,926214,20000,C,C4,MORTGAGE,76800,Verified,01-04-2011,Charged Off,TX,13.80%
23317,730412,926370,4000,C,C1,RENT,75000,Source Verified,01-04-2011,Fully Paid,NY,12.68%
23318,730413,901959,13500,C,C1,RENT,50400,Source Verified,01-04-2011,Fully Paid,PA,12.68%
23319,730424,926381,35000,G,G5,RENT,360000,Verified,01-04-2011,Fully Paid,MI,21.59%
23320,730439,926397,10000,E,E2,RENT,95000,Source Verified,01-04-2011,Fully Paid,NY,16.77%
23321,730443,926402,16000,C,C2,MORTGAGE,106800,Verified,01-04-2011,Fully Paid,AR,13.06%
23322,730445,926404,14000,B,B3,RENT,130000,Source Verified,01-04-2011,Fully Paid,MA,10.37%
23323,730450,926409,6000,B,B4,MORTGAGE,57600,Source Verified,01-04-2011,Fully Paid,OH,10.74%
23324,730501,926464,13000,E,E4,RENT,30996,Not Verified,01-04-2011,Fully Paid,CO,17.51%
23325,730505,926468,1200,D,D2,RENT,37000,Source Verified,01-04-2011,Fully Paid,NY,14.91%
23326,730523,926489,15000,D,D3,MORTGAGE,65000,Verified,01-04-2011,Fully Paid,MD,15.28%
23327,730557,926526,8000,A,A2,MORTGAGE,78000,Not Verified,01-04-2011,Fully Paid,OK,5.79%
23328,730566,926536,2000,A,A4,RENT,101424,Source Verified,01-04-2011,Fully Paid,NY,7.29%
23329,730568,926539,8000,B,B5,RENT,52000,Source Verified,01-04-2011,Fully Paid,CA,11.11%
23330,730569,926538,6300,B,B5,MORTGAGE,27500,Not Verified,01-04-2011,Fully Paid,MI,11.11%
23331,730571,926541,12375,G,G2,OWN,30000,Not Verified,01-04-2011,Charged Off,CO,20.48%
23332,730577,926547,35000,D,D4,MORTGAGE,75705,Verified,01-04-2011,Charged Off,FL,15.65%
23333,730598,926570,4000,A,A1,RENT,36000,Source Verified,01-04-2011,Fully Paid,CA,5.42%
23334,730606,926581,3600,E,E1,RENT,50000,Verified,01-04-2011,Charged Off,CA,16.40%
23335,730637,926621,4700,G,G5,RENT,24996,Source Verified,01-04-2011,Fully Paid,GA,21.59%
23336,730659,926645,13000,B,B3,RENT,46000,Source Verified,01-05-2011,Fully Paid,TX,10.99%
23337,730665,926653,33000,C,C1,RENT,67746,Verified,01-04-2011,Fully Paid,NJ,12.68%
23338,730669,926657,6000,A,A5,OWN,100000,Not Verified,01-04-2011,Fully Paid,NY,7.66%
23339,730673,926661,16000,D,D4,RENT,140000,Verified,01-04-2011,Fully Paid,NY,15.65%
23340,730728,926719,20000,B,B3,RENT,76000,Verified,01-04-2011,Fully Paid,WA,10.37%
23341,730739,926734,15000,B,B3,MORTGAGE,110004,Not Verified,01-04-2011,Fully Paid,TX,10.37%
23342,730742,926737,7000,C,C1,RENT,56000,Source Verified,01-04-2011,Fully Paid,CA,12.68%
23343,730773,926771,15000,E,E1,RENT,175000,Source Verified,01-05-2011,Charged Off,NY,16.40%
23344,730782,926781,21000,C,C1,MORTGAGE,130000,Verified,01-05-2011,Fully Paid,IL,12.99%
23345,730804,926806,8000,B,B5,RENT,35142,Source Verified,01-04-2011,Fully Paid,MD,11.11%
23346,730827,926833,27525,B,B4,MORTGAGE,80070,Verified,01-04-2011,Fully Paid,NJ,10.74%
23347,730829,926835,4000,A,A2,MORTGAGE,59000,Source Verified,01-04-2011,Fully Paid,KY,5.79%
23348,730844,926851,20000,B,B5,RENT,100000,Verified,01-09-2011,Fully Paid,CA,12.69%
23349,730853,926861,9600,A,A4,MORTGAGE,80730,Verified,01-04-2011,Fully Paid,PA,7.29%
23350,730854,926862,30000,F,F2,MORTGAGE,155004,Verified,01-04-2011,Fully Paid,CO,18.62%
23351,730859,926866,4800,A,A1,RENT,48000,Not Verified,01-05-2011,Fully Paid,IL,5.42%
23352,730868,926876,20000,C,C4,MORTGAGE,60000,Verified,01-04-2011,Fully Paid,CA,13.80%
23353,730896,926906,5000,E,E1,RENT,41004,Source Verified,01-04-2011,Fully Paid,NY,16.40%
23354,730905,926916,10000,C,C2,MORTGAGE,193000,Source Verified,01-04-2011,Fully Paid,CA,13.06%
23355,730919,926938,9900,D,D2,RENT,53000,Source Verified,01-04-2011,Fully Paid,IL,14.91%
23356,730930,926951,8000,C,C1,MORTGAGE,71000,Not Verified,01-04-2011,Fully Paid,CA,12.68%
23357,730947,926969,8000,C,C4,RENT,55000,Not Verified,01-04-2011,Fully Paid,IL,13.80%
23358,730949,926971,12000,D,D2,RENT,120000,Source Verified,01-04-2011,Fully Paid,CA,14.91%
23359,731000,927025,10800,D,D4,RENT,79135,Verified,01-04-2011,Fully Paid,PA,15.65%
23360,731021,927047,12000,D,D3,RENT,60000,Source Verified,01-04-2011,Fully Paid,NJ,15.28%
23361,731048,927075,13475,C,C5,MORTGAGE,34000,Verified,01-04-2011,Fully Paid,FL,14.17%
23362,731055,927084,6000,A,A5,MORTGAGE,35000,Source Verified,01-05-2011,Fully Paid,CA,8.49%
23363,731082,927111,20000,D,D5,MORTGAGE,89200,Verified,01-04-2011,Fully Paid,WA,16.02%
23364,731149,927184,14000,B,B3,RENT,46800,Not Verified,01-04-2011,Fully Paid,WA,10.37%
23365,731164,927201,9600,D,D2,RENT,59964,Verified,01-04-2011,Fully Paid,CA,14.91%
23366,731205,927247,15000,D,D2,MORTGAGE,145000,Not Verified,01-04-2011,Fully Paid,MO,14.91%
23367,731219,927262,31000,D,D4,MORTGAGE,106306,Source Verified,01-04-2011,Charged Off,GA,15.65%
23368,731233,927278,16000,C,C2,MORTGAGE,85000,Source Verified,01-04-2011,Fully Paid,MI,13.06%
23369,731269,927319,6000,A,A5,RENT,30000,Not Verified,01-04-2011,Fully Paid,MD,7.66%
23370,731284,927337,14400,D,D1,MORTGAGE,126132,Verified,01-04-2011,Fully Paid,PA,14.54%
23371,731290,927346,4800,B,B5,RENT,32000,Source Verified,01-04-2011,Fully Paid,CA,11.11%
23372,731305,927362,2000,A,A2,OWN,28800,Not Verified,01-04-2011,Fully Paid,IL,5.79%
23373,731337,927400,17000,B,B5,RENT,88000,Not Verified,01-04-2011,Fully Paid,WI,11.11%
23374,731358,927421,1500,A,A4,OWN,10980,Source Verified,01-04-2011,Fully Paid,FL,7.29%
23375,731366,927429,9000,A,A2,MORTGAGE,52000,Not Verified,01-04-2011,Fully Paid,PA,5.79%
23376,731382,927444,7200,C,C4,OWN,43500,Not Verified,01-04-2011,Fully Paid,PA,13.80%
23377,731394,927459,3500,A,A4,RENT,8400,Verified,01-04-2011,Fully Paid,NY,7.29%
23378,731445,927513,15000,E,E3,MORTGAGE,60000,Not Verified,01-04-2011,Fully Paid,NJ,17.14%
23379,731487,927559,15000,B,B3,MORTGAGE,82000,Not Verified,01-04-2011,Fully Paid,NC,10.37%
23380,731524,927597,8875,E,E4,MORTGAGE,30000,Verified,01-04-2011,Fully Paid,PA,17.51%
23381,731544,927619,15000,A,A5,MORTGAGE,47000,Not Verified,01-04-2011,Fully Paid,FL,7.66%
23382,731565,927641,24575,E,E4,MORTGAGE,84700,Verified,01-04-2011,Charged Off,OH,17.51%
23383,731593,927672,25000,C,C2,RENT,60000,Verified,01-04-2011,Fully Paid,IL,13.06%
23384,731637,927720,9600,B,B3,MORTGAGE,73505,Not Verified,01-04-2011,Fully Paid,FL,10.37%
23385,731651,927736,7000,A,A4,MORTGAGE,150000,Not Verified,01-04-2011,Fully Paid,NY,7.29%
23386,731655,927740,18000,B,B3,RENT,82000,Verified,01-04-2011,Fully Paid,NY,10.37%
23387,731680,927770,1000,C,C2,MORTGAGE,44928,Not Verified,01-04-2011,Fully Paid,CA,13.06%
23388,731689,927782,12000,B,B1,RENT,39996,Not Verified,01-04-2011,Fully Paid,FL,9.63%
23389,731690,927783,3500,C,C2,RENT,30500,Source Verified,01-04-2011,Charged Off,MA,13.06%
23390,731717,927813,22475,E,E1,RENT,48000,Verified,01-04-2011,Fully Paid,CA,16.40%
23391,731742,927839,12000,E,E3,RENT,65061,Source Verified,01-04-2011,Charged Off,NM,17.14%
23392,731785,915354,26500,C,C2,RENT,67476,Source Verified,01-04-2011,Fully Paid,VA,13.06%
23393,731799,927901,19000,C,C5,MORTGAGE,88000,Source Verified,01-04-2011,Fully Paid,TX,14.17%
23394,731850,927954,5600,C,C3,MORTGAGE,115000,Not Verified,01-04-2011,Fully Paid,WV,13.43%
23395,731866,927971,6000,B,B1,RENT,22800,Not Verified,01-04-2011,Fully Paid,WI,9.63%
23396,731876,927985,10000,B,B3,MORTGAGE,41000,Not Verified,01-05-2011,Fully Paid,PA,10.99%
23397,731879,927988,7000,A,A3,RENT,83236,Not Verified,01-04-2011,Fully Paid,NJ,6.92%
23398,731888,927999,12300,A,A2,MORTGAGE,65000,Source Verified,01-04-2011,Fully Paid,CA,5.79%
23399,731897,928008,2200,B,B4,RENT,70000,Not Verified,01-04-2011,Fully Paid,OR,10.74%
23400,731914,928029,25000,C,C2,MORTGAGE,94860,Verified,01-05-2011,Fully Paid,MI,13.49%
23401,731998,928126,5000,B,B5,RENT,40000,Not Verified,01-04-2011,Fully Paid,NJ,11.11%
23402,732001,928129,35000,C,C1,MORTGAGE,82000,Verified,01-04-2011,Charged Off,CA,12.68%
23403,732011,928138,12000,A,A4,RENT,56000,Source Verified,01-04-2011,Fully Paid,CA,7.29%
23404,732037,928168,10000,E,E1,RENT,50800,Verified,01-04-2011,Fully Paid,AL,16.40%
23405,732060,915307,20000,C,C4,RENT,101000,Verified,01-04-2011,Fully Paid,FL,13.80%
23406,732070,928216,12000,A,A2,RENT,39779,Not Verified,01-04-2011,Fully Paid,HI,5.79%
23407,732075,928222,30000,F,F2,RENT,90000,Verified,01-04-2011,Fully Paid,DC,18.62%
23408,732078,928227,9600,A,A2,RENT,71000,Not Verified,01-04-2011,Fully Paid,CA,5.79%
23409,732147,928311,30000,E,E2,RENT,65000,Verified,01-04-2011,Fully Paid,NM,16.77%
23410,732159,928325,8000,C,C5,MORTGAGE,60000,Not Verified,01-04-2011,Fully Paid,NJ,14.17%
23411,732169,928336,4250,A,A5,MORTGAGE,38400,Not Verified,01-04-2011,Fully Paid,MI,7.66%
23412,732172,928339,19575,D,D5,MORTGAGE,56000,Verified,01-04-2011,Fully Paid,OH,16.02%
23413,732184,928352,9600,A,A5,MORTGAGE,56000,Not Verified,01-04-2011,Fully Paid,MO,7.66%
23414,732187,928356,12000,A,A1,MORTGAGE,56700,Not Verified,01-06-2011,Fully Paid,IL,5.42%
23415,732192,928362,9000,A,A2,RENT,51000,Not Verified,01-04-2011,Fully Paid,MA,5.79%
23416,732199,928371,2400,E,E1,RENT,28854,Source Verified,01-04-2011,Fully Paid,CT,16.40%
23417,732219,928395,20000,E,E1,MORTGAGE,130000,Verified,01-04-2011,Fully Paid,VA,16.40%
23418,732237,928416,7000,A,A2,RENT,64000,Not Verified,01-04-2011,Fully Paid,CA,5.79%
23419,732254,928440,18000,D,D5,MORTGAGE,42000,Verified,01-04-2011,Fully Paid,OK,16.02%
23420,732259,928445,10000,A,A4,MORTGAGE,85000,Not Verified,01-05-2011,Fully Paid,MN,7.49%
23421,732269,928456,7200,B,B1,RENT,29000,Not Verified,01-04-2011,Charged Off,PA,9.63%
23422,732286,928475,6000,B,B1,MORTGAGE,48000,Not Verified,01-04-2011,Fully Paid,NJ,9.63%
23423,732306,928497,2000,A,A2,MORTGAGE,42000,Not Verified,01-04-2011,Fully Paid,GA,5.79%
23424,732310,928501,6000,B,B3,MORTGAGE,66996,Source Verified,01-04-2011,Fully Paid,WI,10.37%
23425,732322,928513,25000,B,B3,OWN,175000,Verified,01-04-2011,Fully Paid,NY,10.37%
23426,732385,928584,10000,C,C1,RENT,25920,Source Verified,01-04-2011,Fully Paid,NJ,12.68%
23427,732401,928601,7000,A,A4,RENT,30600,Verified,01-04-2011,Fully Paid,MA,7.29%
23428,732403,928603,10250,A,A1,MORTGAGE,80000,Not Verified,01-04-2011,Fully Paid,MA,5.42%
23429,732431,928636,2500,C,C1,MORTGAGE,44400,Not Verified,01-04-2011,Fully Paid,PA,12.68%
23430,732466,928673,10000,B,B3,RENT,38832,Source Verified,01-04-2011,Fully Paid,NM,10.37%
23431,732467,928671,7500,C,C2,MORTGAGE,110656,Source Verified,01-04-2011,Charged Off,CA,13.06%
23432,732470,928676,2000,B,B3,RENT,16000,Not Verified,01-05-2011,Fully Paid,FL,10.99%
23433,732489,928697,12000,B,B1,RENT,24996,Not Verified,01-04-2011,Charged Off,MO,9.63%
23434,732505,928715,1200,B,B2,MORTGAGE,78400,Not Verified,01-04-2011,Fully Paid,CA,10.00%
23435,732527,928738,10000,B,B5,MORTGAGE,108000,Source Verified,01-04-2011,Fully Paid,CA,11.11%
23436,732529,928741,16000,E,E5,RENT,100000,Source Verified,01-04-2011,Fully Paid,CA,17.88%
23437,732530,928742,25000,D,D5,RENT,130000,Source Verified,01-04-2011,Fully Paid,CA,16.02%
23438,732552,928771,17500,C,C4,RENT,63000,Source Verified,01-04-2011,Fully Paid,CO,13.80%
23439,732561,926753,35000,E,E1,MORTGAGE,140000,Verified,01-04-2011,Fully Paid,TX,16.40%
23440,732563,928782,2125,B,B5,MORTGAGE,40000,Source Verified,01-04-2011,Fully Paid,SC,11.11%
23441,732581,928801,7500,B,B1,RENT,64800,Not Verified,01-04-2011,Fully Paid,CA,9.63%
23442,732629,928851,12800,D,D5,MORTGAGE,32000,Source Verified,01-04-2011,Fully Paid,MO,16.02%
23443,732635,928857,8000,B,B5,RENT,36500,Not Verified,01-04-2011,Charged Off,IL,11.11%
23444,732637,928860,32000,B,B5,MORTGAGE,128000,Verified,01-04-2011,Fully Paid,CA,11.11%
23445,732670,928897,4000,C,C1,RENT,53040,Not Verified,01-04-2011,Fully Paid,MA,12.68%
23446,732687,928916,15000,E,E3,OWN,79200,Source Verified,01-05-2011,Fully Paid,TX,17.14%
23447,732697,928926,5600,A,A1,MORTGAGE,85000,Not Verified,01-04-2011,Fully Paid,CO,5.42%
23448,732719,928950,5000,C,C4,RENT,20000,Source Verified,01-04-2011,Fully Paid,CA,13.80%
23449,732729,928961,25000,B,B5,OWN,144240,Verified,01-05-2011,Charged Off,FL,11.99%
23450,732736,928970,9000,B,B5,RENT,55000,Verified,01-04-2011,Fully Paid,RI,11.11%
23451,732738,928972,8000,B,B2,MORTGAGE,55000,Verified,01-04-2011,Fully Paid,SC,10.00%
23452,732767,929003,3000,B,B4,RENT,35000,Source Verified,01-04-2011,Fully Paid,TX,10.74%
23453,732882,929137,8000,C,C2,MORTGAGE,103050,Not Verified,01-05-2011,Charged Off,IL,13.49%
23454,732910,929166,12000,D,D4,MORTGAGE,53000,Source Verified,01-04-2011,Charged Off,NC,15.65%
23455,732925,929184,12500,D,D3,RENT,40000,Not Verified,01-04-2011,Fully Paid,WA,15.28%
23456,732933,929193,24000,E,E5,MORTGAGE,302000,Verified,01-04-2011,Fully Paid,IL,17.88%
23457,732936,929195,10000,B,B4,RENT,125000,Not Verified,01-04-2011,Fully Paid,MA,10.74%
23458,732946,929207,13000,C,C2,RENT,27996,Verified,01-04-2011,Fully Paid,PA,13.06%
23459,732953,929215,15000,B,B1,MORTGAGE,47940,Source Verified,01-05-2011,Fully Paid,VT,9.63%
23460,732956,929218,35000,C,C5,MORTGAGE,95000,Verified,01-04-2011,Fully Paid,TX,14.17%
23461,732981,929246,30000,E,E5,MORTGAGE,80004,Verified,01-04-2011,Fully Paid,TX,17.88%
23462,732993,929259,7000,A,A5,RENT,66000,Not Verified,01-04-2011,Fully Paid,TX,7.66%
23463,732998,898549,9600,D,D1,RENT,40000,Source Verified,01-04-2011,Charged Off,CA,14.54%
23464,733005,929272,29700,D,D3,RENT,80000,Verified,01-04-2011,Charged Off,LA,15.28%
23465,733039,929312,4000,A,A4,RENT,38400,Source Verified,01-04-2011,Fully Paid,CA,7.29%
23466,733044,929316,12000,D,D1,OWN,48000,Source Verified,01-04-2011,Fully Paid,NY,14.54%
23467,733059,929334,20000,E,E2,RENT,135000,Verified,01-05-2011,Fully Paid,CA,18.39%
23468,733063,929338,25000,E,E3,RENT,89500,Verified,01-04-2011,Fully Paid,NJ,17.14%
23469,733114,929445,25000,B,B5,MORTGAGE,208000,Source Verified,01-04-2011,Fully Paid,NJ,11.11%
23470,733138,929470,14525,B,B5,RENT,46152,Source Verified,01-04-2011,Fully Paid,CA,11.11%
23471,733144,929477,7200,A,A3,OWN,150000,Source Verified,01-04-2011,Fully Paid,IL,6.92%
23472,733175,929514,14500,C,C3,RENT,30696,Verified,01-04-2011,Charged Off,PA,13.43%
23473,733195,929534,6500,C,C1,RENT,31400,Not Verified,01-04-2011,Charged Off,MN,12.68%
23474,733201,929540,10000,D,D5,RENT,50004,Not Verified,01-04-2011,Charged Off,MD,16.02%
23475,733213,929554,6000,B,B2,MORTGAGE,40800,Not Verified,01-04-2011,Fully Paid,OH,10.00%
23476,733239,929586,25000,F,F5,MORTGAGE,84996,Verified,01-04-2011,Fully Paid,FL,19.74%
23477,733268,929619,2800,B,B2,RENT,23760,Source Verified,01-04-2011,Fully Paid,CA,10.00%
23478,733280,929632,6025,B,B1,RENT,42000,Verified,01-04-2011,Fully Paid,IL,9.63%
23479,733300,929652,6000,D,D4,RENT,30000,Not Verified,01-04-2011,Fully Paid,CA,15.65%
23480,733311,929664,16500,E,E5,RENT,33000,Source Verified,01-05-2011,Fully Paid,CA,17.88%
23481,733320,929674,16000,C,C1,MORTGAGE,210000,Source Verified,01-05-2011,Fully Paid,CT,12.68%
23482,733340,929696,4800,A,A2,OWN,50000,Source Verified,01-05-2011,Fully Paid,UT,5.99%
23483,733349,929702,4750,B,B2,RENT,14000,Verified,01-04-2011,Fully Paid,FL,10.00%
23484,733384,929745,35000,C,C2,RENT,170000,Verified,01-04-2011,Fully Paid,CT,13.06%
23485,733387,929748,10600,D,D4,OWN,36000,Source Verified,01-04-2011,Fully Paid,NV,15.65%
23486,733391,929752,12000,B,B5,RENT,42000,Source Verified,01-04-2011,Fully Paid,CA,11.11%
23487,733395,929756,14200,B,B3,MORTGAGE,80000,Verified,01-04-2011,Fully Paid,FL,10.37%
23488,733398,929759,7500,C,C1,RENT,67800,Not Verified,01-04-2011,Fully Paid,CA,12.68%
23489,733401,909944,35000,G,G4,RENT,325000,Source Verified,01-04-2011,Fully Paid,NY,21.22%
23490,733418,929779,3000,A,A5,OWN,43200,Not Verified,01-04-2011,Fully Paid,WV,7.66%
23491,733432,929797,12000,A,A4,RENT,69600,Verified,01-04-2011,Fully Paid,WV,7.29%
23492,733448,929814,10800,C,C3,RENT,48000,Source Verified,01-06-2011,Charged Off,HI,13.99%
23493,733464,929832,6400,C,C2,RENT,24000,Source Verified,01-04-2011,Fully Paid,CA,13.06%
23494,733469,929837,8000,D,D3,MORTGAGE,132000,Verified,01-04-2011,Fully Paid,KY,15.28%
23495,733498,929871,12000,D,D2,RENT,51000,Not Verified,01-04-2011,Fully Paid,CT,14.91%
23496,733503,929878,28000,D,D4,OWN,140000,Verified,01-04-2011,Fully Paid,WA,15.65%
23497,733526,929903,20000,E,E2,MORTGAGE,57000,Verified,01-04-2011,Charged Off,GA,16.77%
23498,733542,929917,16000,C,C4,RENT,70000,Verified,01-04-2011,Fully Paid,NY,13.80%
23499,733548,929925,2700,A,A5,MORTGAGE,140000,Source Verified,01-04-2011,Fully Paid,WA,7.66%
23500,733556,929933,6000,A,A4,RENT,61000,Not Verified,01-04-2011,Fully Paid,CT,7.29%
23501,733565,929944,4000,B,B1,MORTGAGE,35000,Source Verified,01-04-2011,Fully Paid,FL,9.63%
23502,733566,929945,7500,B,B3,RENT,84000,Source Verified,01-04-2011,Fully Paid,NY,10.37%
23503,733598,929980,10000,C,C1,MORTGAGE,134400,Verified,01-04-2011,Fully Paid,LA,12.68%
23504,733680,930071,14000,C,C5,RENT,50004,Source Verified,01-04-2011,Fully Paid,MI,14.17%
23505,733695,930086,19200,B,B4,MORTGAGE,100000,Verified,01-04-2011,Current,NJ,10.74%
23506,733698,930091,10000,E,E3,OWN,54000,Source Verified,01-04-2011,Fully Paid,NJ,17.14%
23507,733705,930098,4800,B,B2,MORTGAGE,23000,Not Verified,01-04-2011,Fully Paid,MN,10.00%
23508,733721,930114,4500,B,B2,RENT,35000,Not Verified,01-05-2011,Fully Paid,NJ,10.59%
23509,733727,930120,8000,D,D3,OWN,84875,Source Verified,01-06-2011,Current,CA,16.49%
23510,733749,930148,4200,D,D5,OWN,49000,Not Verified,01-04-2011,Fully Paid,AZ,16.02%
23511,733750,930147,2000,B,B3,RENT,14400,Source Verified,01-04-2011,Fully Paid,OH,10.37%
23512,733752,930151,1350,C,C1,RENT,69600,Source Verified,01-04-2011,Fully Paid,CA,12.68%
23513,733761,930161,10000,C,C3,MORTGAGE,305000,Verified,01-05-2011,Fully Paid,PA,13.43%
23514,733784,930189,11200,A,A4,MORTGAGE,72000,Not Verified,01-04-2011,Fully Paid,CA,7.29%
